index,gross_lev
2022-01-01 06:00:00+00:00,0.0
2022-01-01 07:00:00+00:00,0.0
2022-01-01 08:00:00+00:00,0.0
2022-01-01 09:00:00+00:00,0.0
2022-01-01 10:00:00+00:00,0.0
2022-01-01 11:00:00+00:00,0.0
2022-01-01 12:00:00+00:00,0.0
2022-01-01 13:00:00+00:00,0.0
2022-01-01 14:00:00+00:00,0.0
2022-01-01 15:00:00+00:00,0.0
2022-01-01 16:00:00+00:00,0.0
2022-01-01 17:00:00+00:00,0.0
2022-01-01 18:00:00+00:00,0.0
2022-01-01 19:00:00+00:00,0.0
2022-01-01 20:00:00+00:00,0.0
2022-01-01 21:00:00+00:00,0.0
2022-01-01 22:00:00+00:00,0.0
2022-01-01 23:00:00+00:00,0.0
2022-01-02 00:00:00+00:00,0.0
2022-01-02 01:00:00+00:00,0.0
2022-01-02 02:00:00+00:00,0.0
2022-01-02 03:00:00+00:00,0.0
2022-01-02 04:00:00+00:00,0.0
2022-01-02 05:00:00+00:00,0.0
2022-01-02 06:00:00+00:00,0.0
2022-01-02 07:00:00+00:00,0.0
2022-01-02 08:00:00+00:00,0.0
2022-01-02 09:00:00+00:00,0.0
2022-01-02 10:00:00+00:00,0.0
2022-01-02 11:00:00+00:00,0.0
2022-01-02 12:00:00+00:00,0.0
2022-01-02 13:00:00+00:00,-1.0112936871184826
2022-01-02 14:00:00+00:00,-1.0100059415880427
2022-01-02 15:00:00+00:00,-1.0093626869913181
2022-01-02 16:00:00+00:00,-1.028185793140518
2022-01-02 17:00:00+00:00,-1.040047515322912
2022-01-02 18:00:00+00:00,-1.0184058861802836
2022-01-02 19:00:00+00:00,-1.0093626869913181
2022-01-02 20:00:00+00:00,-1.0184058861802836
2022-01-02 21:00:00+00:00,-1.019704420820756
2022-01-02 22:00:00+00:00,-1.024915310648025
2022-01-02 23:00:00+00:00,-1.027530851759138
2022-01-03 00:00:00+00:00,-1.022958079016826
2022-01-03 01:00:00+00:00,-1.0340993616574619
2022-01-03 02:00:00+00:00,-1.0262222371386602
2022-01-03 03:00:00+00:00,-1.008077412157823
2022-01-03 04:00:00+00:00,-1.013228402202938
2022-01-03 05:00:00+00:00,-1.0158138196911208
2022-01-03 06:00:00+00:00,-1.0145202814218939
2022-01-03 07:00:00+00:00,-1.019704420820756
2022-01-03 08:00:00+00:00,-1.0100059415880427
2022-01-03 09:00:00+00:00,-1.019704420820756
2022-01-03 10:00:00+00:00,-1.0184058861802836
2022-01-03 11:00:00+00:00,-1.0210046273526239
2022-01-03 12:00:00+00:00,-1.0158138196911208
2022-01-03 13:00:00+00:00,-1.0288411577823562
2022-01-03 14:00:00+00:00,-1.0210046273526239
2022-01-03 15:00:00+00:00,-1.019704420820756
2022-01-03 16:00:00+00:00,-0.9871052844787427
2022-01-03 17:00:00+00:00,-0.9908857535678229
2022-01-03 18:00:00+00:00,-0.9845929379873973
2022-01-03 19:00:00+00:00,-0.9795872554657629
2022-01-03 20:00:00+00:00,-0.957981054926742
2022-01-03 21:00:00+00:00,-0.9537162885407177
2022-01-03 22:00:00+00:00,-0.965335563663317
2022-01-03 23:00:00+00:00,-0.9746067607958376
2022-01-04 00:00:00+00:00,-0.9482602403417708
2022-01-04 01:00:00+00:00,-0.9368414038863032
2022-01-04 02:00:00+00:00,0.0
2022-01-04 03:00:00+00:00,0.0
2022-01-04 04:00:00+00:00,0.0
2022-01-04 05:00:00+00:00,0.0
2022-01-04 06:00:00+00:00,0.0
2022-01-04 07:00:00+00:00,0.0
2022-01-04 08:00:00+00:00,0.0
2022-01-04 09:00:00+00:00,-0.9735928217911264
2022-01-04 10:00:00+00:00,-0.9972455585672664
2022-01-04 11:00:00+00:00,-0.9959865524165027
2022-01-04 12:00:00+00:00,-0.9884657228472736
2022-01-04 13:00:00+00:00,-0.9991370486457573
2022-01-04 14:00:00+00:00,-1.0124784633818378
2022-01-04 15:00:00+00:00,-1.0010321247892713
2022-01-04 16:00:00+00:00,-1.013758367322434
2022-01-04 17:00:00+00:00,-1.0010321247892713
2022-01-04 18:00:00+00:00,-0.9516960036411001
2022-01-04 19:00:00+00:00,-0.9619753005638382
2022-01-04 20:00:00+00:00,-0.9723634498981789
2022-01-04 21:00:00+00:00,-0.9803818554491216
2022-01-04 22:00:00+00:00,-0.9717493381144685
2022-01-04 23:00:00+00:00,-0.9439077523097653
2022-01-05 00:00:00+00:00,-0.974823727172098
2022-01-05 01:00:00+00:00,-0.9872177580203124
2022-01-05 02:00:00+00:00,-0.9978756574369527
2022-01-05 03:00:00+00:00,-1.0169652610017612
2022-01-05 04:00:00+00:00,-1.0201823848763414
2022-01-05 05:00:00+00:00,-1.0124784633818378
2022-01-05 06:00:00+00:00,-1.024056506440817
2022-01-05 07:00:00+00:00,-1.0214721098531967
