token_id,symbol,date,close,frama,ema,trend,signal
3375,btc,2021-02-17,52143.6796875,43849.55613069939,43042.47499325275,1,0
3375,btc,2021-02-18,51733.07421875,44637.907939504454,43798.17927373078,1,0
3375,btc,2021-02-19,56038.7265625,45777.98980180401,44862.57469014549,1,0
3375,btc,2021-02-20,56377.6328125,46837.95410287361,45863.88409208936,1,0
3375,btc,2021-02-21,57669.3046875,47921.08916133625,46890.44240473377,1,0
3375,btc,2021-02-22,54410.85546875,48570.06579207763,47544.391366822136,1,0
3375,btc,2021-02-23,48691.89453125,48582.24866599487,47644.174250685435,1,0
3375,btc,2021-02-24,49849.37890625,48708.961690020384,47835.93117725627,1,0
3375,btc,2021-02-25,46992.6640625,48537.331927268344,47762.60360206007,1,0
3375,btc,2021-02-26,46551.48828124999,48338.74756266651,47657.28922633746,1,0
3375,btc,2021-02-27,46653.52734375,48170.22554077487,47570.005584373335,1,0
3375,btc,2021-02-28,44970.1640625,47850.21939294738,47343.93240855826,1,0
3375,btc,2021-03-01,49787.33984375,48043.93143802764,47556.40262031407,1,0
3375,btc,2021-03-02,48532.23828125,48092.76212234988,47641.25789517807,1,0
3375,btc,2021-03-03,50577.45703125,48341.23161323989,47896.57955918432,1,0
3375,btc,2021-03-04,48727.453125,48379.85376441591,47968.82943447264,1,0
3375,btc,2021-03-05,49091.81640625,48451.05002859932,48066.48047549676,1,0
3375,btc,2021-03-06,49019.3671875,48507.881744489394,48149.34018958401,1,0
3375,btc,2021-03-07,51313.09375,48788.40294504046,48424.44919483757,1,0
3375,btc,2021-03-08,52328.53515625,49142.41616616142,48763.934930612566,1,0
3375,btc,2021-03-09,54700.2734375,49698.20189329528,49280.138279037565,1,0
3375,btc,2021-03-10,56020.48828125,50330.43053209075,49866.2556705343,1,0
3375,btc,2021-03-11,57788.8671875,51076.274197631676,50555.17841114002,1,0
3375,btc,2021-03-12,57353.86328125,51704.03310599351,51146.36839984523,1,0
3375,btc,2021-03-13,61315.19921875,52665.14971726916,52030.61455801087,1,0
3375,btc,2021-03-14,59428.96874999999,53341.53162054224,52673.94970514037,1,0
3375,btc,2021-03-15,55805.32812500001,53587.91127098802,52946.243480780344,1,0
3375,btc,2021-03-16,56830.25390624999,53912.14553451422,53283.983517777706,1,0
3375,btc,2021-03-17,59014.92578125,54422.423559187795,53782.326323297035,1,0
3375,btc,2021-03-18,57922.41015625,54772.42221889402,54142.33361311904,1,0
3375,btc,2021-03-19,58243.26953125,55119.506950129624,54498.93673643478,1,0
3375,btc,2021-03-20,58376.16015625,55445.17227074166,54836.08659902741,1,0
3375,btc,2021-03-21,57573.5390625,55658.008949917494,55074.12594367721,1,0
3375,btc,2021-03-22,54370.13671875,55529.221726800744,55012.90948933572,1,0
3375,btc,2021-03-23,54584.87109375,55434.78666349567,54975.688759284785,1,0
3375,btc,2021-03-24,52526.8671875,55143.99471589611,54762.74775304263,1,0
3375,btc,2021-03-26,55033.10156250001,55132.9054005565,54786.256779951975,1,0
3375,btc,2021-03-27,55832.41796875,55202.85665737585,54877.22731810833,1,0
3375,btc,2021-03-28,55728.10156250001,55255.38114788827,54951.21638283804,1,0
3375,btc,2021-03-29,57634.9296875,55493.33600184944,55184.58275715647,1,0
3375,btc,2021-03-30,58668.62890625,55810.8652922895,55487.54329186026,1,0
3375,btc,2021-03-31,58817.375,56111.516263060556,55777.09387517676,1,0
3375,btc,2021-04-01,58801.1953125,56380.4841680045,56040.0592175527,1,0
3375,btc,2021-04-02,59060.02734375,56648.438485579056,56302.66514156986,1,0
3375,btc,2021-04-03,57060.40625,56689.635262021155,56368.5556727377,1,0
3375,btc,2021-04-04,58228.80078125,56843.55181394405,56530.316116956164,1,0
3375,btc,2021-04-05,58706.81640625,57029.87827317464,56719.57701167737,1,0
3375,btc,2021-04-06,58062.1796875,57133.10841460718,56836.32507044456,1,0
3375,btc,2021-04-07,56134.41796875,57033.23937002146,56775.28967029721,1,0
3375,btc,2021-04-08,58065.64453125,57136.47988614431,56887.494440814844,1,0
3375,btc,2021-04-09,58152.9921875,57238.13111627988,56997.53772313529,1,0
3375,btc,2021-04-10,59979.39453125,57512.2574577769,57256.829619493095,1,0
3375,btc,2021-04-11,59988.01953125,57759.83366512421,57494.32439442848,1,0
3375,btc,2021-04-12,59911.01953125,57974.952251736795,57704.47179763035,1,0
3375,btc,2021-04-13,63576.67578125,58535.12460468812,58215.09823098858,1,0
3375,btc,2021-04-14,62807.125,58962.32464421931,58614.404906554795,1,0
3375,btc,2021-04-15,63179.77343750001,59384.06952354738,59011.393474463075,1,0
3375,btc,2021-04-16,61497.30078125,59595.39264931765,59227.55932722716,1,0
3375,btc,2021-04-17,60273.8671875,59663.24010313588,59318.5426194248,1,0
3375,btc,2021-04-18,56288.94531249999,59325.81062407229,59055.09937534438,1,0
3375,btc,2021-04-19,55721.16796875,58965.34635854007,58765.1922965101,1,0
3375,btc,2021-04-20,56294.73046875,58698.28476956106,58550.369528878786,1,0
3375,btc,2021-04-21,54190.07031249999,58247.46332385496,58171.21307528063,1,0
3375,btc,2021-04-22,51965.56640625,57619.27363209446,57631.59162579971,-1,-1
3375,btc,2021-04-23,51191.125,56976.458768885015,57071.55104964321,-1,0
3375,btc,2021-04-24,50133.10546875,56292.12343887152,56468.2079556525,-1,0
3375,btc,2021-04-25,48981.44140625,55561.05523560937,55817.18477744359,-1,0
3375,btc,2021-04-26,53978.8046875,55402.83018079843,55657.32563918763,-1,0
3375,btc,2021-04-27,54991.81640625,55361.72880334359,55599.4552711061,-1,0
3375,btc,2021-04-28,54810.61328125,55306.61725113423,55530.86031546644,-1,0
3375,btc,2021-04-29,53596.703125,55135.625838520806,55362.672733686755,-1,0
3375,btc,2021-04-30,57828.51171874999,55404.91442654373,55577.0935149966,-1,0
3375,btc,2021-05-01,57812.96875,55645.71985888936,55771.51744847516,-1,0
3375,btc,2021-05-02,56600.74609375001,55741.22248237542,55843.62428719472,-1,0
3375,btc,2021-05-03,57200.30078125,55887.13031226289,55961.59615624301,-1,0
3375,btc,2021-05-04,53464.37109375,55644.8543904116,55744.446150808835,-1,0
3375,btc,2021-05-05,57432.1015625,55823.57910762045,55891.198795303724,-1,0
3375,btc,2021-05-06,56507.7578125,55891.9969781084,55944.81262288601,-1,0
3375,btc,2021-05-07,57361.5703125,56038.95431154757,56068.008943722016,-1,0
3375,btc,2021-05-08,58771.8828125,56312.24716164281,56303.12841057228,1,1
3375,btc,2021-05-09,58213.92578125,56502.41502360353,56469.2847036747,1,0
3375,btc,2021-05-10,55901.66796875,56442.34031811818,56419.92672672473,1,0
3375,btc,2021-05-11,56928.97265625,56491.00355193137,56464.19159016171,1,0
3375,btc,2021-05-12,50004.76171875,55842.379368613234,55902.50203612591,-1,-1
3375,btc,2021-05-13,49972.796875,55255.42111925191,55386.875500375834,-1,0
3375,btc,2021-05-14,49913.26171875,54721.205179201716,54910.90908458229,-1,0
3375,btc,2021-05-15,46780.90234375,53927.17489565654,54203.95197668383,-1,0
3375,btc,2021-05-16,46585.06249999999,53192.96365609089,53541.43984827654,-1,0
3375,btc,2021-05-17,43780.82421875,52251.7497123568,52692.69066310032,-1,0
3375,btc,2021-05-18,43091.04296875,51335.679037996124,51857.76477663508,-1,0
3375,btc,2021-05-19,37287.390625,49930.85019669651,50590.77571997116,-1,0
3375,btc,2021-05-20,40437.73046875,48981.538223901865,49707.90221986498,-1,0
3375,btc,2021-05-21,37339.6328125,47817.347682761676,48632.40053226803,-1,0
3375,btc,2021-05-22,37520.31640625,46787.644555110506,47666.1323473969,-1,0
3375,btc,2021-05-23,34977.52734375,45606.63283397445,46562.77539055804,-1,0
3375,btc,2021-05-24,38642.44140625,44910.21369120201,45874.05069627038,-1,0
3375,btc,2021-05-25,38210.8046875,44240.272790831805,45207.68147811644,-1,0
3375,btc,2021-05-26,39406.93359374999,43756.938871123624,44703.26861860632,-1,0
3375,btc,2021-05-27,38642.89453125001,43245.53443713626,44176.27956753186,-1,0
3375,btc,2021-05-28,35710.22265625,42492.00325904763,43440.10070568127,-1,0
3375,btc,2021-05-29,36252.0,41868.00293314287,42815.04847040464,-1,0
3375,btc,2021-05-30,35714.75390625,41252.67803045358,42197.6315517825,-1,0
3375,btc,2021-05-31,37340.6796875,40861.47819615823,41775.28791141011,-1,0
3375,btc,2021-06-01,36680.06640625,40443.3370171674,41332.22517183097,-1,0
3375,btc,2021-06-02,37685.71875,40167.57519045067,41015.13765688915,-1,0
3375,btc,2021-06-03,39151.31640625,40065.9493120306,40853.06624379009,-1,0
3375,btc,2021-06-04,36938.71875,39753.22625582754,40512.68820085182,-1,0
3375,btc,2021-06-05,35546.984375,39332.60206774479,40080.887868169055,-1,0
3375,btc,2021-06-06,35834.47265625,38982.78912659531,39711.634371480446,-1,0
3375,btc,2021-06-07,33451.3828125,38429.64849518578,39167.26467069954,-1,0
3375,btc,2021-06-08,33557.15234375,37942.3988800422,38679.42881618219,-1,0
3375,btc,2021-06-09,37553.64453125,37903.52344516299,38581.534530535915,-1,0
3375,btc,2021-06-10,36903.3046875,37803.501569396685,38435.6015007067,-1,0
3375,btc,2021-06-11,37289.43359375,37752.09477183202,38335.93472618873,-1,0
3375,btc,2021-06-12,35666.1484375,37543.50013839882,38103.77939673754,-1,0
3375,btc,2021-06-13,39147.70703125,37703.92082768394,38194.5557127821,-1,0
3375,btc,2021-06-14,40624.51171875,37995.97991679055,38405.85623504018,-1,0
3375,btc,2021-06-15,40378.203125,38234.2022376115,38577.364660254076,-1,0
3375,btc,2021-06-16,38321.453125,38242.92732635035,38555.11148327546,-1,0
3375,btc,2021-06-17,38193.62109375,38237.99670309031,38523.67753636021,-1,0
3375,btc,2021-06-18,35881.11328125,38002.30836090628,38293.88934026367,-1,0
3375,btc,2021-06-19,35581.640625,37760.24158731566,38058.04162589291,-1,0
3375,btc,2021-06-20,35787.078125,37562.92524108409,37860.566538858744,-1,0
3375,btc,2021-06-21,31711.935546875,36977.82627166319,37325.902974338416,-1,0
3375,btc,2021-06-22,32507.738281250004,36530.81747262187,36906.932131461166,-1,0
3375,btc,2021-06-23,33702.6171875,36247.997444109686,36628.29604937758,-1,0
3375,btc,2021-06-24,34675.44921875,36090.74262157372,36458.48328149692,-1,0
3375,btc,2021-06-25,31943.136718749996,35675.98203129135,36065.844449953715,-1,0
3375,btc,2021-06-26,32023.974609374996,35310.781289099716,35714.3775072947,-1,0
3375,btc,2021-06-27,34607.29296875,35240.432457064744,35618.10928655169,-1,0
3375,btc,2021-06-28,34556.84375,35172.07358635827,35525.82532685155,-1,0
3375,btc,2021-06-29,35968.9921875,35251.76544647244,35564.36157560359,-1,0
3375,btc,2021-06-30,35171.484375,35243.7373393252,35530.1983407685,-1,0
3375,btc,2021-07-01,33469.51,35066.314605392676,35351.00805026689,-1,0
3375,btc,2021-07-02,33439.11,34903.594144853414,35184.75604589586,-1,0
3375,btc,2021-07-03,34872.4,34900.47473036807,35157.59465060057,-1,0
3375,btc,2021-07-04,35669.68,34977.39525733126,35202.123811417914,-1,0
3375,btc,2021-07-05,34192.35,34898.890731598134,35114.31739303375,-1,0
3375,btc,2021-07-06,33966.64,34805.66565843832,35014.51935885691,-1,0
3375,btc,2021-07-07,34551.8,34780.279092594494,34974.282892869356,-1,0
3375,btc,2021-07-08,32995.48,34601.799183335046,34802.21307609811,-1,0
3375,btc,2021-07-09,33554.71,34497.09026500154,34693.734547741755,-1,0
3375,btc,2021-07-10,33497.09,34397.09023850139,34589.67850011204,-1,0
3375,btc,2021-07-11,34134.04,34370.78521465125,34550.05776097186,-1,0
3375,btc,2021-07-12,33007.7,34234.47669318612,34415.9396948004,-1,0
3375,btc,2021-07-13,32560.03,34067.03202386751,34254.55624307863,-1,0
3375,btc,2021-07-14,32941.69,33954.49782148076,34140.39396107179,-1,0
3375,btc,2021-07-15,31901.26,33749.17403933269,33945.68666010903,-1,0
3375,btc,2021-07-16,31800.52,33554.30863539942,33759.150428795205,-1,0
3375,btc,2021-07-17,31819.94,33380.87177185948,33590.52343498693,-1,0
3375,btc,2021-07-18,31749.8,33217.764594673536,33430.46052759676,-1,0
3375,btc,2021-07-19,30935.91,32989.57913520618,33213.54309041444,-1,0
3375,btc,2021-07-20,29800.13,32670.63422168556,32916.724560813185,-1,0
3375,btc,2021-07-21,31747.32,32578.302799517005,32815.037207698995,-1,0
3375,btc,2021-07-22,32314.65,32551.937519565305,32771.52527659474,-1,0
3375,btc,2021-07-23,32624.58,32559.201767608778,32758.747426456066,-1,0
3375,btc,2021-07-24,33988.15,32702.096590847905,32865.651998068584,-1,0
3375,btc,2021-07-25,34523.33,32884.21993176312,33009.79791128001,-1,0
3375,btc,2021-07-26,37736.99,33369.4969385868,33420.85809290784,-1,0
3375,btc,2021-07-27,38304.02,33862.94924472812,33845.48086743759,1,1
3375,btc,2021-07-28,39905.98,34467.25232025531,34372.48079200824,1,0
3375,btc,2021-07-29,39692.22,34989.74908822978,34835.06681009448,1,0
3375,btc,2021-07-30,41247.92999999999,35615.567179406804,35392.707087477575,1,0
3375,btc,2021-07-31,41735.45,36227.55546146612,35944.249949436045,1,0
3375,btc,2021-08-01,41100.39,36714.83891531951,36392.609953832914,1,0
3375,btc,2021-08-02,39016.86,36945.04102378756,36620.80561002136,1,0
3375,btc,2021-08-03,38371.54,37087.69092140881,36773.04338306298,1,0
3375,btc,2021-08-04,39841.82,37363.10382926793,37039.8935236662,1,0
3375,btc,2021-08-05,40835.54,37710.34744634114,37369.949738999574,1,0
3375,btc,2021-08-06,42545.840000000004,38193.89670170703,37820.02715299961,1,0
3375,btc,2021-08-07,43840.62,38758.569031536324,38343.556965782256,1,0
3375,btc,2021-08-08,44591.45,39341.85712838269,38886.85201223598,1,0
3375,btc,2021-08-09,45641.01,39971.77241554442,39474.1700981285,1,0
3375,btc,2021-08-10,45801.85,40554.78017398998,40024.40313307386,1,0
3375,btc,2021-08-11,45245.31,41023.83315659098,40478.3950345457,1,0
3375,btc,2021-08-12,45709.63,41492.41284093188,40933.28503154173,1,0
3375,btc,2021-08-13,46345.29,41977.700556838696,41403.89415923376,1,0
3375,btc,2021-08-14,46402.0,42420.130501154825,41838.512058430824,1,0
3375,btc,2021-08-15,47192.76999999999,42897.39445103935,42304.0997055238,1,0
3375,btc,2021-08-16,47301.95,43337.85000593541,42738.69538330434,1,0
3375,btc,2021-08-17,45726.84,43576.74900534187,42998.5340456257,1,0
3375,btc,2021-08-18,45017.28,43720.80210480769,43174.077172093035,1,0
3375,btc,2021-08-19,44986.26,43847.34789432693,43331.65828756321,1,0
3375,btc,2021-08-20,49035.38,44366.15110489424,43827.63408864467,1,0
3375,btc,2021-08-21,49353.03,44864.83899440482,44308.10329832774,1,0
3375,btc,2021-08-22,48847.38,45263.09309496434,44702.82301151663,1,0
3375,btc,2021-08-23,49537.38,45690.5217854679,45123.21927138475,1,0
3375,btc,2021-08-24,48423.82,45963.85160692111,45410.22803039477,1,0
3375,btc,2021-08-25,48851.15,46252.581446229,45709.4386364474,1,0
3375,btc,2021-08-26,47454.67,46372.790301606095,45861.19788545197,1,0
3375,btc,2021-08-27,48894.59,46624.97027144549,46124.97111280397,1,0
3375,btc,2021-08-28,48924.34,46854.90724430094,46368.39449429928,1,0
3375,btc,2021-08-29,49289.13,47098.32951987085,46622.371494795,1,0
3375,btc,2021-08-30,47893.97,47177.893567883766,46732.945277856306,1,0
3375,btc,2021-08-31,46963.18,47156.42221109539,46752.9656884775,1,0
3375,btc,2021-09-01,48626.18,47303.39798998585,46915.85388947946,1,0
3375,btc,2021-09-02,49725.43000000001,47545.601190987276,47160.164855611685,1,0
3375,btc,2021-09-03,49831.05,47774.14607188855,47392.41573773241,1,0
3375,btc,2021-09-04,50191.85,48015.916464699694,47635.84480401655,1,0
3375,btc,2021-09-05,51617.86000000001,48376.110818229725,47982.10699497164,1,0
3375,btc,2021-09-06,52371.2,48775.619736406756,48363.76725627846,1,0
3375,btc,2021-09-07,47091.04,48607.16176276608,48253.0953209499,1,0
3375,btc,2021-09-08,46877.56,48434.20158648948,48133.48355391078,1,0
3375,btc,2021-09-09,46534.21,48244.20242784054,47994.41628835332,1,0
3375,btc,2021-09-10,44727.96,47892.57818505649,47710.3766111052,1,0
3375,btc,2021-09-11,45321.71,47635.49136655084,47502.6664710091,1,0
3375,btc,2021-09-12,45481.49,47420.091229895756,47326.911995269176,1,0
3375,btc,2021-09-13,45121.49,47190.231106906176,47135.1361695936,1,0
3375,btc,2021-09-14,47126.99,47183.90699621556,47134.42780702024,1,0
3375,btc,2021-09-15,48263.93,47291.90929659401,47232.645389018486,1,0
3375,btc,2021-09-16,47717.65,47334.483366934604,47274.81970301688,1,0
3375,btc,2021-09-17,47478.61,47348.89603024114,47292.54059840672,1,0
3375,btc,2021-09-18,48073.94,47421.40042721703,47360.48837245831,1,0
3375,btc,2021-09-19,47236.50000000001,47402.91038449533,47349.70677485324,1,0
3375,btc,2021-09-20,43880.85,47050.70434604579,47048.06705530079,1,0
3375,btc,2021-09-21,41509.67,46496.600911441215,46566.46731136159,-1,-1
3375,btc,2021-09-22,43292.04,46176.14482029709,46281.73450167798,-1,0
3375,btc,2021-09-23,44745.09,46033.03933826739,46148.113240662504,-1,0
3375,btc,2021-09-24,43090.25,45738.76040444065,45882.21208930055,-1,0
3375,btc,2021-09-25,42824.89,45447.37336399659,45616.357994578764,-1,0
3375,btc,2021-09-26,43784.34,45281.07002759693,45457.052082006696,-1,0
3375,btc,2021-09-27,43396.85,45092.64802483723,45277.90407487568,-1,0
3375,btc,2021-09-28,41805.19,44763.90222235351,44975.92893792997,-1,0
3375,btc,2021-09-29,41263.42,44413.85400011815,44653.10207376215,-1,0
3375,btc,2021-09-30,43899.310000000005,44362.399600106335,44587.55493691327,-1,0
3375,btc,2021-10-01,48422.90000000001,44768.44964009571,44921.06320326865,-1,0
3375,btc,2021-10-02,48309.32,45122.536676086136,45215.69422907138,-1,0
3375,btc,2021-10-03,48215.34,45431.81700847753,45476.532991760825,-1,0
3375,btc,2021-10-04,48957.93,45784.42830762977,45779.263166390316,1,1
3375,btc,2021-10-05,51419.49,46347.934476866794,46269.71767366073,1,0
3375,btc,2021-10-06,55071.88,47220.32902918012,47035.1230933424,1,0
3375,btc,2021-10-07,54006.39,47898.935126262106,47641.32021566045,1,0
3375,btc,2021-10-08,54145.47,48523.5886136359,48206.898457776944,1,0
3375,btc,2021-10-09,54996.49,49170.87875227231,48797.29772231808,1,0
3375,btc,2021-10-10,54938.35,49747.62587704507,49331.302268203464,1,0
3375,btc,2021-10-11,57393.22,50512.18528934057,50032.338592707514,1,0
3375,btc,2021-10-12,56409.15,51101.88176040651,50586.84393247208,1,0
3375,btc,2021-10-13,57602.31,51751.924584365865,51196.88446008321,1,0
3375,btc,2021-10-14,57756.06,52352.33812592928,51767.24755051076,1,0
3375,btc,2021-10-15,61499.8,53267.08431333636,52613.556459162,1,0
3375,btc,2021-10-16,60852.42,54025.61788200272,53329.979375756615,1,0
3375,btc,2021-10-17,61137.59,54736.81509380245,54008.902038734304,1,0
3375,btc,2021-10-18,61670.79,55430.2125844222,54675.15316580089,1,0
3375,btc,2021-10-19,64132.6,56300.451325979986,55497.539847035594,1,0
3375,btc,2021-10-20,66212.41,57291.64719338199,56429.26768642381,1,0
3375,btc,2021-10-21,63074.09999999999,57869.892474043794,57007.07919195217,1,0
3375,btc,2021-10-22,60694.29,58152.33222663941,57327.706218738946,1,0
3375,btc,2021-10-23,61707.17,58507.81600397547,57708.52915623991,1,0
3375,btc,2021-10-24,60985.70999999999,58755.60540357792,57993.5014035234,1,0
3375,btc,2021-10-25,63105.01000000001,59190.54586322013,58437.98041191267,1,0
3375,btc,2021-10-26,60889.09,59360.40027689812,58651.12037609418,1,0
3375,btc,2021-10-27,58777.45,59302.10524920831,58662.105560781645,1,0
3375,btc,2021-10-28,60912.05,59463.09972428748,58857.75290332237,1,0
3375,btc,2021-10-29,62532.35999999999,59770.02575185873,59177.28395520738,1,0
3375,btc,2021-10-30,61578.5,59950.87317667286,59386.085350406735,1,0
3375,btc,2021-10-31,61598.53,60115.63885900558,59578.47184167572,1,0
3375,btc,2021-11-01,60971.33000000001,60201.207973105025,59699.58994239957,1,0
3375,btc,2021-11-02,63021.52,60483.23917579452,59988.45342566918,1,0
3375,btc,2021-11-03,62980.32,60732.94725821507,60248.615736480555,1,0
3375,btc,2021-11-04,61317.74,60791.42653239356,60341.58306374312,1,0
3375,btc,2021-11-05,61448.02,60857.08587915421,60437.794971243726,1,0
3375,btc,2021-11-06,61618.82,60933.25929123879,60540.492799831234,1,0
3375,btc,2021-11-07,63002.29,61140.16236211491,60754.56212158504,1,0
3375,btc,2021-11-08,66335.6,61659.70612590342,61239.86976318635,1,0
3375,btc,2021-11-09,67565.05,62250.24051331308,61789.885435952754,1,0
3375,btc,2021-11-10,64778.83,62503.09946198178,62049.79365891339,1,0
3375,btc,2021-11-11,65400.4,62792.829515783604,62341.15073205136,1,0
3375,btc,2021-11-12,64364.94,62950.04056420524,62517.13240752516,1,0
3375,btc,2021-11-13,64446.69,63099.70550778472,62684.92002426211,1,0
3375,btc,2021-11-14,64756.3,63265.364957006255,62865.04002215237,1,0
3375,btc,2021-11-15,63753.94,63314.22246130563,62942.33567239999,1,0
3375,btc,2021-11-16,61132.97,63096.09721517507,62784.99952697391,1,0
3375,btc,2021-11-17,60198.88,62806.375493657564,62560.11956810662,1,0
3375,btc,2021-11-18,57395.25000000001,62265.26294429181,62111.00047522778,1,0
3375,btc,2021-11-19,58249.01,61863.63764986263,61775.17521651233,1,0
3375,btc,2021-11-20,59869.25,61664.198884876365,61609.44258898952,1,0
3375,btc,2021-11-21,59646.78,61462.456996388726,61438.77627690348,1,0
3375,btc,2021-11-22,56296.28,60945.83929674985,60991.602687607534,-1,-1
3375,btc,2021-11-23,57664.56,60617.711367074866,60702.29462781557,-1,0
3375,btc,2021-11-24,57229.72,60278.91223036738,60400.33161670118,-1,0
3375,btc,2021-11-25,58739.87,60125.008007330645,60255.94365003151,-1,0
3375,btc,2021-11-26,54321.39,59544.64620659759,59739.895506550514,-1,0
3375,btc,2021-11-27,54697.7,59059.95158593783,59301.44372337221,-1,0
3375,btc,2021-11-28,56606.26,58814.58242734405,59067.07992133985,-1,0
3375,btc,2021-11-29,58245.55,58757.679184609646,58995.642536875515,-1,0
3375,btc,2021-11-30,57468.5,58628.76126614868,58862.84753366895,-1,0
3375,btc,2021-12-01,56774.35,58443.32013953381,58681.23905248035,-1,0
3375,btc,2021-12-02,56757.67,58274.75512558043,58513.97217835163,-1,0
3375,btc,2021-12-03,53558.87,57803.16661302239,58083.09372806019,-1,0
3375,btc,2021-12-04,48810.84,56903.93395172015,57276.810795185396,-1,0
3375,btc,2021-12-05,49148.67999999999,56128.40855654814,56570.01681299537,-1,0
3375,btc,2021-12-06,50978.82,55613.449700893325,56083.82578577838,-1,0
3375,btc,2021-12-07,50354.94,55087.59873080399,55585.66180440635,-1,0
3375,btc,2021-12-08,49507.67,54529.605857723596,55057.14077793624,-1,0
3375,btc,2021-12-09,48293.27,53905.972271951236,54468.978101593966,-1,0
3375,btc,2021-12-10,47977.37,53313.11204475611,53904.490440585796,-1,0
3375,btc,2021-12-11,48851.07,52866.9078402805,53465.06257618703,-1,0
3375,btc,2021-12-12,50054.28,52585.645056252455,53168.47278695338,-1,0
3375,btc,2021-12-13,47182.89,52045.369550627205,52647.98732721831,-1,0
3375,btc,2021-12-14,48460.41999999999,51686.874595564484,52283.85103789499,-1,0
3375,btc,2021-12-15,49125.93,51430.78013600804,52009.24920851282,-1,0
3375,btc,2021-12-16,47730.9,51060.792122407234,51637.21884255519,-1,0
3375,btc,2021-12-17,45830.23,50537.73591016651,51132.263291028656,-1,0
3375,btc,2021-12-18,47087.85999999999,50192.74831914986,50780.57604833051,-1,0
3375,btc,2021-12-19,47177.56,49891.22948723488,50467.27030499743,-1,0
3375,btc,2021-12-20,47134.32,49615.53853851139,50177.44853934548,-1,0
3375,btc,2021-12-21,49150.33,49569.017684660255,50088.133883750226,-1,0
3375,btc,2021-12-22,49041.08999999999,49516.22491619423,49997.08658951108,-1,0
