index,return
2021-01-03 00:00:00+00:00,0.0
2021-01-04 00:00:00+00:00,0.0
2021-01-05 00:00:00+00:00,0.0
2021-01-06 00:00:00+00:00,0.0
2021-01-07 00:00:00+00:00,0.0
2021-01-08 00:00:00+00:00,0.0
2021-01-09 00:00:00+00:00,0.0
2021-01-10 00:00:00+00:00,0.0
2021-01-11 00:00:00+00:00,0.0
2021-01-12 00:00:00+00:00,0.0
2021-01-13 00:00:00+00:00,0.0
2021-01-14 00:00:00+00:00,0.0
2021-01-15 00:00:00+00:00,0.0
2021-01-16 00:00:00+00:00,0.0
2021-01-17 00:00:00+00:00,0.0
2021-01-18 00:00:00+00:00,0.0
2021-01-19 00:00:00+00:00,0.0
2021-01-20 00:00:00+00:00,0.0
2021-01-21 00:00:00+00:00,0.0
2021-01-22 00:00:00+00:00,0.0
2021-01-23 00:00:00+00:00,0.0
2021-01-24 00:00:00+00:00,0.0
2021-01-25 00:00:00+00:00,0.0
2021-01-26 00:00:00+00:00,0.0
2021-01-27 00:00:00+00:00,0.0
2021-01-28 00:00:00+00:00,-0.13787704201250017
2021-01-29 00:00:00+00:00,-0.059299700047242276
2021-01-30 00:00:00+00:00,-0.003002420423684815
2021-01-31 00:00:00+00:00,-0.006119140115908972
2021-02-01 00:00:00+00:00,-0.018300531298750644
2021-02-02 00:00:00+00:00,-0.13182695730766225
2021-02-03 00:00:00+00:00,-0.0023570420187792873
2021-02-04 00:00:00+00:00,0.0
2021-02-05 00:00:00+00:00,0.0
2021-02-06 00:00:00+00:00,0.0
2021-02-07 00:00:00+00:00,0.0
2021-02-08 00:00:00+00:00,0.0
2021-02-09 00:00:00+00:00,0.0
2021-02-10 00:00:00+00:00,0.0
2021-02-11 00:00:00+00:00,0.0
2021-02-12 00:00:00+00:00,0.0
2021-02-13 00:00:00+00:00,0.0
2021-02-14 00:00:00+00:00,0.0
2021-02-15 00:00:00+00:00,0.0
2021-02-16 00:00:00+00:00,0.0
2021-02-17 00:00:00+00:00,0.0
2021-02-18 00:00:00+00:00,0.0
2021-02-19 00:00:00+00:00,0.0
2021-02-20 00:00:00+00:00,0.0
2021-02-21 00:00:00+00:00,0.0
2021-02-22 00:00:00+00:00,0.0
2021-02-23 00:00:00+00:00,0.0
2021-02-24 00:00:00+00:00,0.0
2021-02-25 00:00:00+00:00,0.0
2021-02-26 00:00:00+00:00,0.0
2021-02-27 00:00:00+00:00,0.0
2021-02-28 00:00:00+00:00,0.0
2021-03-01 00:00:00+00:00,0.0
2021-03-02 00:00:00+00:00,0.0
2021-03-03 00:00:00+00:00,0.0
2021-03-04 00:00:00+00:00,0.0
2021-03-05 00:00:00+00:00,0.0
2021-03-06 00:00:00+00:00,0.0
2021-03-07 00:00:00+00:00,0.0
2021-03-08 00:00:00+00:00,0.0
2021-03-09 00:00:00+00:00,0.0
2021-03-10 00:00:00+00:00,0.0
2021-03-11 00:00:00+00:00,0.0
2021-03-12 00:00:00+00:00,0.0
2021-03-13 00:00:00+00:00,0.0
2021-03-14 00:00:00+00:00,0.0
2021-03-15 00:00:00+00:00,0.0
2021-03-16 00:00:00+00:00,0.0
2021-03-17 00:00:00+00:00,0.0
2021-03-18 00:00:00+00:00,0.0
2021-03-19 00:00:00+00:00,0.0
2021-03-20 00:00:00+00:00,0.0
2021-03-21 00:00:00+00:00,0.0
2021-03-22 00:00:00+00:00,0.0
2021-03-23 00:00:00+00:00,0.0
2021-03-24 00:00:00+00:00,0.0
2021-03-26 00:00:00+00:00,0.0
2021-03-27 00:00:00+00:00,0.0
2021-03-28 00:00:00+00:00,0.0
2021-03-29 00:00:00+00:00,0.0
2021-03-30 00:00:00+00:00,0.0
2021-03-31 00:00:00+00:00,0.0
2021-04-01 00:00:00+00:00,0.0
2021-04-02 00:00:00+00:00,0.0
2021-04-03 00:00:00+00:00,0.0
2021-04-04 00:00:00+00:00,0.0
2021-04-05 00:00:00+00:00,0.0
2021-04-06 00:00:00+00:00,0.0
2021-04-07 00:00:00+00:00,0.0
2021-04-08 00:00:00+00:00,0.0
2021-04-09 00:00:00+00:00,0.0
2021-04-10 00:00:00+00:00,0.0
2021-04-11 00:00:00+00:00,0.0
2021-04-12 00:00:00+00:00,0.0
2021-04-13 00:00:00+00:00,0.0
2021-04-14 00:00:00+00:00,0.0
2021-04-15 00:00:00+00:00,0.0
2021-04-16 00:00:00+00:00,0.0
2021-04-17 00:00:00+00:00,0.0
2021-04-18 00:00:00+00:00,0.0
2021-04-19 00:00:00+00:00,0.0
2021-04-20 00:00:00+00:00,0.0
2021-04-21 00:00:00+00:00,0.0
2021-04-22 00:00:00+00:00,0.0
2021-04-23 00:00:00+00:00,0.03679292037248705
2021-04-24 00:00:00+00:00,0.0746728536698944
2021-04-25 00:00:00+00:00,0.07563426655753402
2021-04-26 00:00:00+00:00,-0.30511887693142603
2021-04-27 00:00:00+00:00,-0.08900862890888106
2021-04-28 00:00:00+00:00,0.017477087542692393
2021-04-29 00:00:00+00:00,0.11507084049317529
2021-04-30 00:00:00+00:00,-0.3597512382477429
2021-05-01 00:00:00+00:00,0.0020637710114330687
2021-05-02 00:00:00+00:00,0.1606255286125169
2021-05-03 00:00:00+00:00,-0.06844927572941462
2021-05-04 00:00:00+00:00,0.4578595114221078
2021-05-05 00:00:00+00:00,-0.33354930066476673
2021-05-06 00:00:00+00:00,0.11659591983802775
2021-05-07 00:00:00+00:00,-0.09645312789787697
2021-05-08 00:00:00+00:00,-0.17632686081853988
2021-05-09 00:00:00+00:00,-0.027026179807432382
2021-05-10 00:00:00+00:00,0.0
2021-05-11 00:00:00+00:00,0.0
2021-05-12 00:00:00+00:00,0.0
2021-05-13 00:00:00+00:00,-0.061761344225981785
2021-05-14 00:00:00+00:00,0.009899362732345818
2021-05-15 00:00:00+00:00,0.5157357354369005
2021-05-16 00:00:00+00:00,0.021273218764574997
2021-05-17 00:00:00+00:00,0.29826694262592945
2021-05-18 00:00:00+00:00,0.05651159887424284
2021-05-19 00:00:00+00:00,0.4500422938767643
2021-05-20 00:00:00+00:00,-0.16847236672740573
2021-05-21 00:00:00+00:00,0.1992460351198433
2021-05-22 00:00:00+00:00,-0.009689581354326737
2021-05-23 00:00:00+00:00,0.13769725416918388
2021-05-24 00:00:00+00:00,-0.17444239106803083
2021-05-25 00:00:00+00:00,0.024886237033743264
2021-05-26 00:00:00+00:00,-0.06728886078469787
2021-05-27 00:00:00+00:00,0.046082240833444255
2021-05-28 00:00:00+00:00,0.16908912286511435
2021-05-29 00:00:00+00:00,-0.026719320954183723
2021-05-30 00:00:00+00:00,0.027223235588122563
